id,title,authors,date,edition,publisher,isbn-13,language,series,age range,pages,lexile
5191,Knowledge and Systems Science: Enabling Systemic Knowledge Synthesis,Yoshiteru Nakamori;,2013/07/12,,Chapman and Hall/CRC,9781466593008,English,,,246,
4173,Computed Synchronization for Multimedia Applications  ,Charles Owen;Fillia Makedon;,2013/10/04,Softcover reprint of the original 1st ed. 1999,Springer,9781441950932,English,The Springer International Series in Engineering and Computer Science (Book 513),,226,
4602,Heterogeneous Objects Modelling and Applications: Collection of Papers on Foundations and Practice  ,Alexander Pasko;Valery Adzhiev;Peter Comninos;,2008/05/26,2008,Springer,9783540684411,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4889)",,285,
2364,Ontology Learning and Knowledge Discovery Using the Web: Challenges and Recent Advances  ,Wilson Wong;Wei Liu;Mohammed Bennamoun;,2011/05/31,1,IGI Global,9781609606251,English,Premier Reference Source,,358,
3828,Developing Churn Models Using Data Mining Techniques and Social Network Analysis,Goran Klepac;Klepac;Robert Kopal;,2014/08/29,,IGI Publishing,9781466662889,English,,,328,
4146,Troubleshooting Oracle Performance,Christian Antognini;,2011/12/20,1,Apress,9781430242963,English,,,616,
2289,"Data Modeling Essentials, Third Edition",Graeme Simsion;Graham Witt;,2004/11/18,3rd,Morgan Kaufmann,9780126445510,English,,,560,
4364,"Data Analysis for Database Design, Third Edition",David Howe;,2001/06/26,3,Butterworth-Heinemann,9780750650861,English,,,336,
3357,Quick Start Guide to Oracle Fusion Development: Oracle JDeveloper and Oracle ADF  ,Grant Ronald;,2010/08/19,1,McGraw-Hill Osborne Media,9780071744287,English,Oracle Press,,224,
4961,The Shortcut Guide to Achieving Business Intelligence in Midsize Companies,Don Jones;,2010/04/01,,Realtime Publishers,9781935581116,English,,,100,
3310,The Practical Xilinx Designer Lab Book,David E. Van Den Bout;,1998/02,1,Prentice Hall,9780130955029,English,,,300,
1663,APIs and Protocols For Convergent Network Services,Stephen Mueller;,2002/01/10,1,McGraw-Hill Professional,9780071388801,English,Developer's Guides (McGraw-Hill),,445,
3028,"Database Performance Tuning Handbook, with CD-ROM    ",Jeff Dunham;,1998,,McGraw-Hill Book Co.,,,,,,
3434,"CONCUR'99. Concurrency Theory: 10th International Conference Eindhoven, The Netherlands, August 24-27, 1999 Proceedings  ",Jos C.M. Baeten;Sjouke Mauw;,1999/08/13,,Springer,9783540664253,English,Lecture Notes in Computer Science (Book 1664),,584,
1170,Computing with Spatial Trajectories,Yu Zheng;Xiaofang Zhou;,2011/10/01,2011,Springer,9781461416289,English,,,308,
1137,"Advances in Computing Science - ASIAN 2003, Programming Languages and Distributed Computation: 8th Asian Computing Science Conference, Mumbai, India, ...  ",Vijay A. Saraswat;,2004/01/22,,Springer,9783540206323,English,Lecture Notes in Computer Science (Book 2896),,312,
4421,Microsoft Office Professional 2013 for Touch Devices Plain & Simple,Katherine Murray;,2013/04/25,1,Microsoft Press,9780735672031,English,Plain & Simple,,416,
4170,Information Retrieval: Algorithms and Heuristics  ,David A. Grossman;Ophir Frieder;,1998/09/30,1998,Springer,9780792382713,English,The Springer International Series in Engineering and Computer Science (Book 461),,254,
108,Introduction to Data Technologies  ,Paul Murrell;,2009/02/23,1,Chapman and Hall/CRC,9781420065176,English,Chapman & Hall/CRC Computer Science & Data Analysis,,418,
4176,"Computational Science and Its Applications - ICCSA 2006: International Conference, Glasgow, UK, May 8-11, 2006, Proceedings, Part IV  ",Osvaldo Gervasi;Vipin Kumar;C.J. Kenneth Tan;,2006/06/14,,Springer,9783540340775,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 3983),,1217,
1067,Oracle BPM Suite 12c Modeling Patterns,Vivek Acharya;,2014/09/25,,Packt Publishing - ebooks Account,9781849689021,English,,,375,
2245,"Computational Science and Its Applications - ICCSA 2006: International Conference, Glasgow, UK, May 8-11, 2006, Proceedings, Part II  ",Osvaldo Gervasi;Vipin Kumar;C.J. Kenneth Tan;,2006/06/14,,Springer,9783540340720,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 3981),,1281,
2959,"Biometric System and Data Analysis: Design, Evaluation, and Data Mining",Ted Dunstone;Neil Yager;,2008/12/02,2009,Springer,9780387776255,English,,,268,
219,Data Warehousing Essentials,Mr Sudhir Warier;,2011/05/26,,CreateSpace Independent Publishing Platform,9781463590482,English,,,132,
4837,"Machine Learning: ECML 2000: 11th European Conference on Machine Learning Barcelona, Catalonia, Spain May, 31 - June 2, 2000 Proceedings  ",Ramon Lopez de Mantaras;Enric Plaza;,2000/05/17,,Springer,9783540676027,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 1810),,472,
597,Microsoft SQL Server 2005: A Beginner's Guide,Duan Petkovic;,2005/12/13,1st,McGraw-Hill Osborne Media,9780072260939,English,,,704,
2064,Information Systems Development: Business Systems and Services: Modeling and Development,Jaroslav Pokorny;Vaclav Repa;Karel Richta;,2011/09/10,2011,Springer,9781441996459,English,,,814,
3488,Pass SQL Exam 70-461 & Job Interview: Programming SQL Server 2012,Kalman Toth;,2012/12/28,,CreateSpace Independent Publishing Platform,9781481858328,English,,,820,
3616,"Web Dynamics: Adapting to Change in Content, Size, Topology and Use",Mark Levene;Alexandra Poulovassilis;,2004/06/14,,Springer,9783540406761,English,,,466,
378,Access 2007 Bible,Michael R. Groh;Joseph C. Stockman;Gavin Powell;,2007/01/10,1,Wiley,9780470046739,English,,,1416,
2346,Spidering Hacks,Kevin Hemenway;Tara Calishain;,2003/11/01,1,O'Reilly Media,9780596005771,English,,,424,
2979,Requirements Analysis and System Design: Developing Information Systems with UML,Leszek A. Maciaszek;,2001/04/13,1st,Addison Wesley,9780201709445,English,,,378,
3013,Data Acquisition Systems: From Fundamentals to Applied Design,Maurizio Di Paolo Emilio;,2013/03/22,2013,Springer,9781461442134,English,,,135,
168,Data Mining and Statistics for Decision Making,Stéphane Tufféry;,2011/04/18,2,Wiley,9780470688298,English,,,716,
2906,"Model-Driven Development of Reliable Automotive Services: Second Automotive Software Workshop, ASWSD 2006, San Diego, CA, USA, March 15-17, 2006, ... / Programming and Software Engineering)",Manfred Broy;Ingolf Krüger;Michael Meisinger;,2008/07/14,2008,Springer,9783540709299,English,Lecture Notes in Computer Science / Programming and Software Engineering (Book 4922),,183,
2799,"Active Media Technology: 6th International Computer Science Conference, AMT 2001, Hong Kong, China, December 18-20, 2001. Proceedings  ",Jiming Liu;Pong C. Yuen;Chung-hung Li;,2002/01/18,2001,Springer,9783540430353,English,Lecture Notes in Computer Science (Book 2252),,408,
3105,Advanced Professional Web Design: Techniques & Templates    ,Clint (Clint Eccher) Eccher;,2006/09/04,1,Charles River Media,9781584504948,English,Charles River Media Internet,,480,
817,Microsoft SQL Server 2012 T-SQL Fundamentals  ,Itzik Ben-Gan;,2012/07/25,1,Microsoft Press,9780735658141,English,Developer Reference,,448,
802,"Agile Analytics A Value Driven Approach to Business Intelligence and Data Warehousing by Collier, Ken W.    ",,0011/02/02,,"Addison Wesley,2011",,,,,,
3202,Data Warehousing in Action,Sean Kelly;,1997/07/23,1,Wiley,9780471966401,English,,,334,
930,"Agile Data Warehousing Project Management: Business Intelligence Systems Using Scrum by Hughes, Ralph      ",Hughes;,0012/10/13,,"Morgan Kaufmann,2012",,,,,,
2844,Coolhunting: Chasing Down the Next Big Thing,Peter Gloor;Scott Cooper;,2007/04/04,,AMACOM,9780814473863,English,,,256,
606,Beginning Microsoft SQL Server 2008 Administration,Chris Leiter;Dan Wood;Michael Cierkowski;,2009/04/27,1,Wrox,9780470440919,English,,,816,
4675,High-Dimensional Covariance Estimation: With High-Dimensional Data,Mohsen Pourahmadi;,2013/06/24,1,Wiley,9781118034293,English,,,208,
1085,R in a Nutshell  ),Joseph Adler;,2012/10/16,Second Edition,O'Reilly Media,9781449312084,English,In a Nutshell (O'Reilly),,724,
1862,"E-Infrastructures and E-Services on Developing Countries: First International ICST Conference, AFRICOM 2009, Maputo, Mozambique, December 3-4, 2009, ... and Telecommunications Engineering)",Adolfo Villafiorita;Saint-Paul Regis;Alessandro Zorer;,2010/05/11,2010,Springer,9783642127007,English,"Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering (Book 38)",,127,
2048,Theories of Geographic Concepts: Ontological Approaches to Semantic Integration,Marinos Kavouras;Margarita Kokla;,2007/12/20,1,CRC Press,9780849330896,English,,,352,
2451,Geographic Information Systems in Petroleum Exploration and Development    ,Timothy C. Coburn;Jeffrey M. Yarus;,2000/05/01,,American Association of Petroleum Geologists,9780891817031,English,"Aapg Computer Applications in Geology, No. 4",,315,
1733,Building the Data Warehouse,W. H. Inmon;,1996/04/10,2,Wiley,9780471141617,English,,,401,
2140,"Computer Vision - ECCV 2008: 10th European Conference on Computer Vision, Marseille, France, October 12-18, 2008, Proceedings, Part I  ",David Forsyth;Philip Torr;Andrew Zisserman;,2008/10/07,2008,Springer,9783540886815,English,"Lecture Notes in Computer Science / Image Processing, Computer Vision, Pattern Recognition, and Graphics (Book 5302)",,801,
2869,Foundation for Future Database Systems: The Third Manifesto  ,C. J. Date;Hugh Darwen;,2000,2 Sub,Addison-Wesley Professional,9780201709285,English,,,608,
1997,OCP Oracle9i Database: Fundamentals I Exam Guide,Jason Couchman;Sudheer Marisetti;,2002/01/14,1,McGraw-Hill Osborne Media,9780072195408,English,Osborne ORACLE Press Series,,561,
1814,Creating Database Web Applications With PHP and ASP  ,Jeanine Meyer;,2003/06/30,1,Charles River Media,9781584502647,English,Charles River Media Internet & Web Design,,411,
1374,Programming the Perl DBI: Database programming with Perl,Tim Bunce;Alligator Descartes;,2000/02/11,,O'Reilly Media,9781565926998,English,,,366,
830,"Microsoft Office PowerPoint 2010: A Case Approach, Introductory  ",Linda O'Leary;Christy Parrish;,2010/10/28,1,McGraw-Hill/Irwin,9780077331344,English,O'Leary,,304,
1809,"Service-Oriented Computing - ICSOC 2007: Fifth International Conference, Vienna, Austria, September 17-20, 2007, Proceedings  ",Bernd Krämer;Kwei-Jay Lin;Priya Narasimhan;,2007/10/23,2007,Springer,9783540749738,English,Lecture Notes in Computer Science / Programming and Software Engineering (Book 4749),,632,
2647,SQL Fundamentals  ,John J. Patrick;,2008/09/12,3,Prentice Hall,9780137126026,English,,,832,
2071,"Distributed Computing in Sensor Systems: Second IEEE International Conference, DCOSS 2006, San Francisco, CA, USA, June 18-20, 2006, Proceedings ... Networks and Telecommunications)",Phil Gibbons;Tarek Abdelzaher;James Aspnes;,2006/06/09,2006,Springer,9783540352273,English,Lecture Notes in Computer Science / Computer Communication Networks and Telecommunications (Book 4026),,570,
1087,Using Progress V8  ,George Kassabgi;William T. Wood;Michael Jannery;,1996/01,,Que Pub,9780789704931,English,Special Edition Using,,734,
533,"Microsoft Access Small Business Solutions: State-of-the-Art Database Models for Sales, Marketing, Customer Management, and More Key Business Activities",Teresa Hennig;Truitt L. Bradly;Larry Linson;,2010/03/08,1,Wiley,9780470525746,English,,,792,
1454,Alpha Four Reference Manual  ,et al Alpha Four Staff;,1989,,Alpha Four,,English,,,690,
2789,Project Planning and Control Using Oracle Primavera P6 - Version 8.1 & 8.2 Professional Client & Optional Client,Paul E Harris;,2012/03/16,,Eastwood Harris Pty Ltd,9781921059605,English,,,430,
763,"SQL SERVER 2014. Enhancements, Bussines Intelligence and Big Data",James Braselton;,2014/08/02,,CreateSpace Independent Publishing Platform,9781500715540,English,,,200,
85,Oracle Web Application Programming for PL/SQL Developers,Susan Boardman;Melanie Caffrey;Solomon Morse;,2002/12/28,1,Prentice Hall,9780130477316,English,,,745,
1900,WebRAD: Building Database Applications on the Web with Visual FoxPro and Web Connection,Harold Chattaway;Randy Pearson;Whil Hentzen;,2002/06,,Hentzenwerke Publishing,9781930919075,English,,,502,
3554,Data mining Warehousing,Kadambri Aggarwal Dr. Sachin Kumar;,2010,,S. K. Kataria & Sons,9789380027111,English,,,,
4833,Effective MySQL Replication Techniques in Depth,Ronald Bradford;Chris Schneider;,2012/09/25,1,Mcgraw-Hill Osborne Media,9780071791861,English,,,270,
4952,Database Design  ,Naphtali Rishe;,1992/01,,McGraw-Hill Companies,9780070529557,English,Database Experts' Series,,509,
1849,Troubleshooting Oracle Performance,Christian Antognini;,2014/05/29,2,Apress,9781430257585,English,,,740,
2641,Microsoft OLAP Unleashed with CDROM,Bob Pfeiff;et al;,1999/11/18,,Sams,9780672316715,English,Unleashed,,984,
1972,Data Crush: How the Information Tidal Wave is Driving New Business Opportunities,Christopher Surdak;,2014/02/18,,AMACOM,9780814433744,English,,,288,
3589,Microsoft Access 2007 Introduction Quick Reference Guide  ,Beezix Inc.;,2007/08/01,,Beezix Inc.,9781934433713,English,,,2,
4677,Implementing Oracle  Financial Analyzer: Delivering Value-added Business Processes with Oracle  Analytic Solutions,John Cunningham;Fred Dean;Guy Stevens;,2001/05/18,,Addison Wesley Longman,9780201675276,English,,,432,
579,"Support Vector Machines: Optimization Based Theory, Algorithms, and Extensions  ",Naiyang Deng;Yingjie Tian;Chunhua Zhang;,2012/12/17,1,Chapman and Hall/CRC,9781439857922,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series (Book 29),,363,
1441,Fuzzy And Uncertain Object-Oriented Databases: Concepts And Models  ,Rita de Caluwe;,1997/10/22,,Wspc,9789810228934,English,Advances in Fuzzy Systems: Application and Theory,,216,
3424,OCA Oracle Database 11g: SQL Fundamentals I Exam Guide          ,"Roopesh˜(Author) ; Watson, John(Author) Ramklass;",2008/06/30,,"McGraw-Hill/Osborne Media,",9780070264991,English,,,,
3925,Data Warehousing Fundamentals for IT Professionals 2nd   edition,Paulraj Ponniah;,,,,,,,,,
4742,Distributed Database Management Evaluation Software,S. J. Miller;,1992,,PN,,,,,,
3192,Adaptive Hypertext and Hypermedia,Peter Brusilovski;Alfred Kobsa;Julita Vassileva;,1998/02/28,"Reprinted from USER MODELING AND USER-ADAPTED INTERACTION, 1998",Springer,9780792348436,English,,,252,
1748,WebObjects Web Application Construction Kit,George Ruzek;,2001/05/10,,Sams,9780672320743,English,,,432,
1798,"Drupal: Creating Blogs, Forums, Portals, and Community Websites: How to setup, configure and customise this powerful PHP/MySQL based Open Source CMS",David Mercer;,2006/05/11,,Packt Publishing,9781904811800,English,,,284,
1691,"Dependable Computing: Second Latin-American Symposium, LADC 2005, Salvador, Brazil, October 25-28, 2005, Proceedings  ",Carlos Alberto Maziero;João Gabriel Silva;Aline Maria Santos Andrade;,2005/10/11,2005,Springer,9783540295723,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 3747),,267,
2290,The Guru's Guide to SQL Server Boxed Set,Ken Henderson;,2004/10/22,,Addison-Wesley Professional,9780321287502,English,,,2400,
1080,Oracle9i JDeveloper Handbook,Peter Koletzke;Paul Dorsey;Avrom Faderman;,2002/12/17,1,McGraw-Hill Osborne Media,9780072223842,English,Oracle Press,,976,
700,Building a Data Warehouse: With Examples in SQL Server  ,Vincent Rainardi;,2007/12/26,1,Apress,9781590599310,English,Expert's Voice,,523,
844,Practical Oracle8i¿: Building Efficient Databases,Jonathan Lewis;,2000/12/28,1,Addison-Wesley Professional,9780201715842,English,,,672,
2341,ORACLE PL/SQL Interview Questions You'll Most Likely Be Asked  ,Vibrant Publishers;,2010/05/10,,CreateSpace Independent Publishing Platform,9781452854526,English,Job Interview Questions,,112,
3793,Microsoft Office Access 2007: Comprehensive Concepts and Techniques  ,Gary B. Shelly;Thomas J. Cashman;Philip J. Pratt;,2007/08/08,1,Cengage Learning,9781418843410,English,Shelly Cashman,,792,
929,RFID Essentials  ),Bill Glover;Himanshu Bhatt;,2006/01/26,1,O'Reilly Media,9780596009441,English,Theory in Practice (O'Reilly),,278,
3888,Professional SQL Server 2012 Internals and Troubleshooting,Christian Bolton;Rob Farley;Glenn Berry;,2012/11/06,1,Wrox,9781118177655,English,,,576,
1113,Using OpenRefine,Ruben Verborgh;Max De Wilde;,2013/09/10,,Packt Publishing,9781783289080,English,,,114,
4912,Data Warehouse: From Architecture to Implementation,Barry Devlin;,1996/11/14,1,Addison-Wesley Professional,9780201964257,English,,,448,
4830,Design and Implementation of Data Mining Tools,Bhavani Thuraisingham;Latifur Khan;Mamoun Awad;,2009/06/18,1,Auerbach Publications,9781420045901,English,,,272,
5197,Swarm Based Implementation of a Virtual Distributed Database System in a Sensor Network,Wen Chian Lee;Air Force Institute of Technology (U.S.);,2012/09/17,,BiblioScholar,9781249415411,English,,,122,
