id,title,authors,date,edition,publisher,isbn-13,language,series,age range,pages,lexile
1068,"Conceptual Modeling - ER 2007: 26th International Conference on Conceptual Modeling, Auckland, New Zealand, November 5-9, 2007, Proceedings","Christine Parent (Editor), Klaus-Dieter Schewe (Editor), Veda C. Storey (Editor), Bernhard Thalheim (Editor)",2007/12/10,1,Springer Berlin Heidelberg,9783540755623,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#4801",,616,
1069,"Conceptual Modeling - ER 2008: 27th International Conference on Conceptual Modeling, Barcelona, Spain, October 20-24, 2008, Proceedings","Qing Li (Editor), Stefano Spaccapietra (Editor), Eric Yu (Editor), Antoni Olive (Editor)",2008/11/17,1,Springer Berlin Heidelberg,9783540878766,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#5231",,550,
1070,"Conceptual Modeling - ER '96: 15th International Conference on Conceptual Modeling, Cottbus, Germany, October 7 - 10, 1996. Proceedings.",Bernhard Thalheim (Editor),1996/09/30,1,Springer Berlin Heidelberg,9783540617846,,"Lecture Notes in Computer Science Series ,#1157",,502,
1071,"Conceptual Modeling - ER '97: 16th International Conference on Conceptual Modeling, Los Angeles, CA, USA, November 3-5, 1997. Proceedings","David W. Embley (Editor), Robert C. Goldstein (Editor)",1997/11/26,1,Springer Berlin Heidelberg,9783540636991,,"Lecture Notes in Computer Science Series ,#1331",,484,
1072,"Conceptual Modeling - ER '98: 17th International Conference on Conceptual Modeling, Singapore, November 16-19, 1998, Proceedings","Tok Wang Ling (Editor), Sudha Ram (Editor), Mong Li Lee (Editor)",1999/07/20,1,Springer Berlin Heidelberg,9783540651895,,"Lecture Notes in Computer Science Series ,#1507",,482,
1073,"Conceptual Modeling ER'99: 18th International Conference on Conceptual Modeling Paris, France, November 15-18, 1999 Proceedings","Jacky Akoka (Editor), Mokrane Bouzeghoub (Editor), Isabelle Comyn-Wattiau (Editor), Elisabeth Metais (Editor)",1999/12/10,1,Springer Berlin Heidelberg,9783540666868,,"Lecture Notes in Computer Science Series ,#1728",,546,
1074,"Conceptual Modeling for New Information Systems Technologies: ER 2001 Workshops, HUMACS, DASWIS, ECOMO, and DAMA, Yokohama Japan, November 27-30, 2001. Revised Papers","Hiroshi Arisawa (Editor), Yahiko Kambayashi (Editor)",2002/11/11,1,Springer Berlin Heidelberg,9783540441229,,"Lecture Notes in Computer Science Series ,#2465",,502,
1075,"Conceptual Modeling for Novel Application Domains: ER 2003 Workshops ECOMO, IWCMQ, AOIS, and XSDM, Chicago, IL, USA, October 13, 2003, Proceedings","Manfred A. Jeusfeld (Editor), Oscar Pastor (Editor)",2003/11/13,1,Springer Berlin Heidelberg,9783540202578,,"Lecture Notes in Computer Science Series ,#2814",,414,
1076,Conceptual Modeling for Traditional and Spatio-Temporal Applications: The MADS Approach,"Christine Parent, Stefano Spaccapietra, Esteban Zimanyi",2010/11/09,1,Springer Berlin Heidelberg,9783642067648,,,,466,
1077,Conceptual Modeling for XML Vol. 99: Dissertations in Database and Information Systems,M. Necasky,2008/12/15,,"I O S Press, Incorporated",9781586039561,,,,164,
1078,Conceptual Models and Outcomes of Advancing Knowledge Management,Murray E. Jennex,2012/01/31,,IGI Global,9781466600355,,,,436,
1079,Conceptual Schema and Relational Database Design,"S. M. Nijssen, T A. Halpin",1990/11/13,,Prentice Hall Professional Technical Reference,9780131672635,,,,364,
1080,Conceptual Schema and Relational Database Design,Terry A. Halpin,1995/05/01,2,Prentice Hall Professional Technical Reference,9780133557022,,,,547,
1081,Concise Guide to Databases: A Practical Introduction,"Peter Lake, Paul Crowther",2013/12/31,,Springer London,9781447156000,,Undergraduate Topics in Computer Science Series,,307,
1082,The Concordance Database Manual,"Alan Haley, Jim Sumser (Editor)",2006/08/01,1,Apress,9781590596036,,Expert's Voice Series,,392,
1083,"Concurrency 88: International Conference on Concurrency Hamburg, FRG, October 18-19, 1988. Proceedings",Friedrich H. Vogt (Editor),1988/11/14,1,Springer Berlin Heidelberg,9783540504030,,"Lecture Notes in Computer Science Series ,#335",,404,
1084,Concurrency Control and Recovery in Database Systems,Philip Bernstein,1987/04/28,1,Addison-Wesley,9780201107159,,,,383,
1085,Concurrency Control in Distributed Database Systems,"Wojciech Cellary, Erol Gelenbe, T. Morzy",1988/05/01,,Elsevier Science & Technology Books,9780444704092,,Studies in Computer Science and Artificial Intelligence,,350,
1086,Concurrency Control Problem for Database Systems,Marco Antonio Casanova,1981/08/28,,"Springer-Verlag New York, LLC",9780387108452,,Lecture Notes in Computer Science,,175,
1087,Concurrency in Programming and Database Systems,"Arthur J. Bernstein, Philip M. Lewis",1993/01/15,1,Jones & Barlett Learning,9780867202052,,Computer Science-Math Series,,400,
1088,"Concurrent Systems: Operating Systems, Database and Distributed Systems - An Integrated Approach",Jean Bacon,1997/12/16,2,Benjamin-Cummings Publishing Company,9780201177671,,International Computer Science Series,,752,
1089,"Configuration Management 100 Success Secrets - Covering Cm Software,Jobs,Plans,Tools,Control,Database,Process And Systems",Gerard Blokdijk,2008/01/17,,Emereo Pty Ltd,9780980471625,,,,184,
1090,"Configuration Management Best Practice Handbook: Building, Running and Managing a Configuration Management Data Base, CMDB - Ready to use supporting documents bringing ITIL Theory into Practice","Gerard Blokdijk, Ivanka Menken",2008/10/28,,Emereo Pty Ltd,9781921523779,,,,140,
1091,Configuration Management with Chef-Solo,Naveed ur Rahman,2014/07/15,,Packt Publishing,9781783982462,,,,116,
1092,"Configurator Database Report 2013, B/W Edition","Paul Blazek, Martina Partl, Clarissa Streichsbier",2014/01/13,,Lulu.com,9781291676341,,,,352,
1093,Configurator Database Report 2014,"Paul Blazek, Martina Partl, Clarissa Streichsbier",2014/07/07,,Lulu.com,9781291894127,,,,312,
1094,Configuring and Tuning Databases on the Solaris Platform,"Allan N. Packer, Sun Microsystems Press Staff",2001/11/28,1,Prentice Hall,9780130834171,,Solaris Series,,552,
1095,Configuring SAP ERP Financial and Controlling,Peter Jones,2009/03/30,1,Wiley,9780470423288,,,,960,
1096,"Conodont Database and Analysis of Conodont Color Alteration Patterns in the Las Vegas 30 x 60 Quadrangle, Clark and Nye Counties, Nevada, and Inyo County, California: USGS Open-File Report 2005-1343","United U.S. Department of the Interior (Created by), et al., Anita G. Harris",2013/02/06,,BiblioGov,9781288724079,,,,42,
1097,Consolidation in the Data Center: Simplifying IT Environments to Reduce Total Cost of Ownership,"David Hornby, Bill Walker, Ken Pepple (Joint Author)",2002/09/23,1,Prentice Hall,9780130454959,,Blueprint Series,,240,
1098,"Constrained Clustering: Advances in Algorithms, Theory, and Applications","Sugato Basu (Editor), Ian Davidson (Editor), Kiri Wagstaff (Editor)",2008/08/25,,Taylor & Francis,9781584889960,,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,,472,
1099,"Constraint-Based Mining and Inductive Databases: European Workshop on Inductive Databases and Constraint Based Mining, Hinterzarten, Germany, March 11-13, 2004, Revised Selected Papers","Jean-Francois Boulicaut (Editor), Luc De Raedt (Editor), Heikki Mannila (Editor)",2006/03/16,1,Springer Berlin Heidelberg,9783540313311,,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series ,#3848",,404,
1100,"Constraint Databases and Applications: First International Symposium, CDB 2004, Paris, France, June 12-13, 2004, Proceedings","Bart Kuijpers (Editor), Peter Revesz (Editor)",2004/07/27,1,Springer Berlin Heidelberg,9783540221265,,"Lecture Notes in Computer Science Series ,#3074",,184,
1101,"Constraint Databases and Applications: ESPRIT WG CONTESSA Workshop, Friedrichshafen, Germany, September, 8 - 9, 1995. Proceedings","Gabriel Kuper (Editor), Mark Wallace (Editor)",1996/03/05,1,Springer Berlin Heidelberg,9783540607946,,"Lecture Notes in Computer Science Series ,#1034",,192,
1102,"Constraint Databases and Applications: Second International Workshop on Constraint Database Systems, CDB '97, Delphi, Greece, January 11-12, 1997, CP'96 Workshop on Constraints and Databases, Cambridge, MA, USA, August 19, 1996, Selected papers","Volker Gaede (Editor), Alexander Brodsky (Editor), Oliver Gunther (Editor), Divesh Srivastava (Editor), Victor Vianu (Editor)",1997/02/14,1,Springer Berlin Heidelberg,9783540625018,,"Lecture Notes in Computer Science Series ,#1191",,350,
1103,Constraint Databases,"Gabriel Kuper (Editor), Leonid Libkin (Editor), Jan Paredaens (Editor)",2000/05/25,1,Springer Berlin Heidelberg,9783540661511,,,,428,
1104,Constraints and Databases,"Raghu Ramakrishnan (Editor), Peter Stuckey (Editor)",1997/12/31,1,Springer US,9780792380450,,,,192,
1105,"Constructing Data Warehouses with Metadata-Driven Generic Operators, and More: Architecture, Methodology, and Paradigm Concepts, Algorithms, and Opera","Bin Jiang, Bill Inmon (Prologue by)",2012/01/28,,CreateSpace Publishing,9781469956299,,,,366,
1106,"Constructing Data Warehouses with Metadata-Driven Generic Operators, and More: Architecture, Methodoloy, and Paradigm; Concepts, Algorithms, and Opera",Bin Jiang,2011/07/28,,DBJ Publishing,9783033029200,,,,366,
1107,"Construction Information Database Framework   For Integrated Cost, Schedule, And Performance Control.",Melissa Michelle Donegan,2011/09/08,,BiblioLabsII,9781243727183,,,,486,
1108,Consumer Expenditure in Interwar Belgium: The Reconstruction of a Database,"Chris Schroeven, C. Schroeven",1995/01/01,,Cornell University Press,9789061866596,,Studies In Social And Economic History,,284,
1109,Contemporary Database Marketing Concepts and Applications,"Martin Baier, Kurtis M. Ruf, Goutam Chakraborty, Thomas Stonebeck (Preface by), K. M. Ruf",2002/01/28,1,Racom Communications,9780970451514,,,,320,
1110,Contemporary Issues In Database Design And Information Systems Development,Keng Siau,2007/04/30,,IGI Global,9781599042893,,Advances in Database Research Series,,344,
1111,Content-based management of image databases in the Internet Age.,James Theodore Kleban,2011/10/01,,BiblioLabsII,9781244726796,,,,274,
1112,Content-Based Management of Multimedia Databases,"Serkan Kiranyaz, Moncef Gabbouj",2012/04/27,,AV Akademikerverlag GmbH & Co. KG.,9783848485604,,,,308,
1113,"Content-based retrieval of music using monophonic queries on a database of polyphonic, MIDI information.",Ravikumar Nidadavolu,2012/05/04,,BiblioLabsII,9781248962817,,,,74,
1114,Content-Based Video Retrieval: A Database Perspective,"Johan Janssens, Michiel Steyaert, Alan Neaigus",2002/01/31,1,Springer US,9780792376378,,"The Springer International Series in Engineering and Computer Science ,#661",,142,
1115,Content-Based Video Retrieval: A Database Perspective,"Milan Petkovic, Willem Jonker",2003/10/31,1,Springer US,9781402076176,,"Multimedia Systems and Applications Series ,#25",,168,
1116,Content Evaluation of Textual CD-ROM and Web Databases,"Peter Jacso, Carol Tenopir, Carol Tenopir (Editor), Carol Tenopir (Editor)",2001/10/15,1,Libraries Unlimited,9781563087370,,Database Searching Series,,275,
1117,Content Management Bible,Bob Boiko,2004/10/28,2,Wiley,9780764573712,,"Bible Series ,#349",,1176,
1118,Content Management,Kevin Roebuck,2011/05/26,,Emereo Pty Ltd,9781743043578,,,,484,
1119,"Contents of US EPA Treatability Database as of September 30, 1987",U.S. Environmental Protection Agency (Created by),2012/09/28,,BiblioGov,9781249563815,,,,346,
1120,Contextual Search: A Computational Framework,Massimo Melucci,2012/10/08,,Now Publishers,9781601986009,,,,166,
1121,Continuous Media Databases,"Aidong Zhang (Editor), Avi Silberschatz, Sharad Mehrotra",2000/05/31,1,Springer US,9780792378181,,,,155,
1122,Control in a Data Base Environment,William Perry,1980/01/01,,"Wiley, John & Sons, Incorporated",9780894350429,,"Data Base Monographs ,#10",,91,
1123,Control Measure Evaluations: The Control Measure Data Base for the National Emission Trends inventory: Draft Report,U.S. Environmental Protection Agency (Created by),2012/09/28,,BiblioGov,9781249565819,,,,154,
1124,"Controlled Natural Language: Workshop on Controlled Natural Language, CNL 2009, Marettimo Island, Italy, June 8-10, 2009, Revised Papers",Norbert E Fuchs (Editor),2010/07/28,1,Springer Berlin Heidelberg,9783642144172,,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series ,#5972",,291,
1125,Controversial Ohio Database Searches Of Joe Wurzelbacher,Jerold Angelus (Editor),2011/12/27,,International Book Marketing Service Ltd,9786200159588,,,,84,
1126,"Conversion of Environmental Data to a Digital-Spatial Database, Puget Sound Area, Washington: USGS Open-File Report 95-359","United U.S. Department of the Interior (Created by), M. A. Uhrich, T. S. McGrath",2013/02/22,,BiblioGov,9781288795864,,,,122,
1127,Conversion of the Radiometric Age Data Bank   to the National Geochronological Data Base  : Usgs Open-File Report 93-336,Brian D. Marshall,2013/03/20,,BiblioGov,9781288960439,,,,80,
1128,Cool Infographics: Effective Communication with Data Visualization and Design,Randy Krum,2013/10/28,1,Wiley,9781118582305,,,,368,
1129,Cooperation in Classification and Data Analysis: Proceedings of Two German-Japanese Workshops,"Akinori Okada (Editor), Tadashi Imaizumi (Editor), Hans-Hermann Bock (Editor), Wolfgang Gaul (Editor)",2009/07/01,1,Springer Berlin Heidelberg,9783642006678,,"Studies in Classification, Data Analysis, and Knowledge Organization Series",,208,
1130,Cooperative Control,Jeff Shamma (Editor),2008/03/07,1,Wiley,9780470060315,,,,452,
1131,"Cooperative Information Agents: First International Workshop, CIA'97, Kiel, Germany, February 26-28, 1997, Proceedings","Peter Kandzia (Editor), Matthias Klusch (Editor)",1997/03/21,1,Springer Berlin Heidelberg,9783540625919,,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series ,#1202",,292,
1132,"Cooperative Information Agents XII: 12th International Workshop, CIA 2008, Prague, Czech Republic, September 10-12, 2008, Proceedings","Matthias Klusch (Editor), Michal Pechoucek (Editor), Axel Polleres (Editor)",2008/09/28,1,Springer Berlin Heidelberg,9783540858331,,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series ,#5180",,321,
1133,"Cooperative Information Systems: 9th International Conference, CoopIS 2001, Trento, Italy, September 5-7, 2001. Proceedings","Carlo Batini (Editor), Fausto Giunchiglia (Editor), Paolo Giorgini (Editor), Massimo Mecella (Editor)",2001/10/16,1,Springer Berlin Heidelberg,9783540425243,,"Lecture Notes in Computer Science Series ,#2172",,461,
1134,"Cooperative Information Systems: 7th International Conference, CoopIS 2000 Eilat, Israel, September 6-8, 2000 Proceedings","Opher Etzion (Editor), Peter Scheuermann (Editor)",2000/10/02,1,Springer Berlin Heidelberg,9783540410218,,"Lecture Notes in Computer Science Series ,#1901",,340,
1135,Cooperative Intersection Collision Avoidance System for Violations   - Database Structure,"Raman Sampath, Jonathan Koopmann, Wassim G. Najm",2011/07/31,,CreateSpace Independent Publishing Platform,9781495241031,,,,34,
1136,Cooperative Work and Coordinative Practices: Contributions to the Conceptual Foundations of Computer-Supported Cooperative Work  ,Kjeld Schmidt,2011/02/09,1,Springer London,9781848000674,,Computer Supported Cooperative Work Series,,472,
1137,Coordinated Needs Management Strategy   Technical Reference: Database User's Guide,"U.S. Department of Homeland Security, Federal Emergency Management Agency",2013/09/28,,CreateSpace Independent Publishing Platform,9781492840756,,,,108,
1138,Core Data Ios Essentials,Bintu Harwani,2011/04/27,,Packt Publishing,9781849690942,,,,340,
